LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size,"
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,7,22,0.9667,0.7627,59,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,7,23,0.3,0.9434,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,0,1.4667,0.5556,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,1,0.6667,0.8113,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,2,0.6667,0.746,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,3,1.0333,0.7097,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,4,0.5,0.8261,46,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,5,0.8667,0.8169,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,6,1.3,0.614,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,7,3.3667,0.3488,129,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,8,1.1667,0.6667,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,9,0.3,0.92,50,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,10,0.9333,0.7925,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,11,0.8333,0.7778,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,12,1.2667,0.6607,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,13,1.8667,0.5625,64,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,14,0.4667,0.8372,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,15,0.8333,0.7959,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,16,0.2,0.9643,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,17,1.0667,0.7544,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,18,0.4333,0.8727,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,19,1.0,0.7368,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,20,1.3333,0.5902,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,21,2.3667,0.4362,94,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,22,0.9,0.7705,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,1,23,0.3667,0.9245,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,0,1.4,0.5714,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,1,0.6667,0.8113,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,2,0.6667,0.746,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,3,1.1,0.6935,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,4,0.4667,0.8298,47,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,5,0.9333,0.8028,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,6,1.3,0.614,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,7,3.2,0.3651,126,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,8,1.2333,0.6462,65,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,9,0.2667,0.9388,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,10,0.9333,0.7925,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,11,0.7333,0.8125,64,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,12,1.1333,0.6842,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,13,1.9,0.5484,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,14,0.4667,0.8372,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,15,0.9,0.7755,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,16,0.5,0.8525,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,17,1.1667,0.7321,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,18,0.4333,0.8727,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,19,0.9333,0.75,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,20,1.3333,0.5902,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,21,2.3667,0.4348,92,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,22,0.9667,0.7627,59,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,8,23,0.3,0.9434,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,0,1.3667,0.5806,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,1,0.6,0.8302,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,2,0.6667,0.746,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,3,1.1,0.7049,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,4,0.5333,0.8222,45,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,5,0.9,0.8056,72,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,6,1.3,0.614,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,7,3.2,0.3651,126,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,8,1.2333,0.6462,65,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,9,0.4,0.8824,51,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,10,0.9333,0.7925,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,11,0.8333,0.7778,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,12,1.1333,0.6842,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,13,1.8,0.5833,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,14,0.5,0.814,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,15,0.7333,0.8367,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,16,0.5333,0.8387,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,17,1.1333,0.7368,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,18,0.5,0.8545,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,19,1.0667,0.7193,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,20,1.3333,0.5902,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,21,2.3,0.4409,93,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,22,1.0,0.75,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,4,23,0.3667,0.9245,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,0,1.4,0.5714,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,1,0.7667,0.7778,54,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,2,0.6667,0.746,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,3,1.0333,0.7213,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,4,0.5667,0.8,45,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,5,0.9333,0.8028,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,6,1.3,0.614,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,7,3.3333,0.3516,128,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,8,1.1667,0.6667,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,9,0.4,0.8824,51,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,10,0.9667,0.7778,54,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,11,0.7,0.8197,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,12,1.2,0.6667,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,13,1.8,0.5738,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,14,0.5,0.814,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,15,0.8333,0.7959,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,16,0.5,0.8525,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,17,1.1,0.7414,58,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,18,0.5333,0.8519,54,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,19,1.0667,0.7193,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,20,1.3667,0.5806,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,21,2.2333,0.4505,91,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,22,0.9667,0.7627,59,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,3,23,0.3667,0.9245,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,0,1.4,0.5738,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,1,0.6667,0.8113,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,2,0.6333,0.7581,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,3,1.1333,0.6935,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,4,0.5333,0.8043,46,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,5,0.8667,0.8169,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,6,1.2667,0.625,56,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,7,3.2333,0.3622,127,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,8,1.0667,0.6935,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,9,0.4,0.8824,51,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,10,0.9333,0.7925,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,11,0.6333,0.8413,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,12,1.1333,0.6842,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,13,1.8333,0.5714,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,14,0.5,0.814,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,15,0.8,0.8163,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,16,0.4,0.8833,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,17,1.0667,0.7544,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,18,0.5,0.8545,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,19,0.8333,0.7818,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,20,1.3333,0.5902,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,21,2.2,0.4565,92,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,22,0.9333,0.7759,58,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,5,23,0.3,0.9434,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,0,1.4333,0.5625,64,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,1,0.6667,0.8113,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,2,0.6667,0.746,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,3,1.1,0.7049,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,4,0.5,0.8085,47,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,5,0.8667,0.8169,71,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,6,1.3667,0.5965,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,7,3.1333,0.371,124,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,8,1.2,0.6562,64,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,9,0.3,0.92,50,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,10,0.9333,0.7925,53,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,11,0.6667,0.8333,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,12,1.1333,0.6842,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,13,1.8667,0.5556,63,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,14,0.4667,0.8372,43,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,15,0.9,0.7755,49,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,16,0.5333,0.8387,62,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,17,1.1667,0.7241,58,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,18,0.5,0.8545,55,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,19,1.0667,0.7193,57,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,20,1.3333,0.5902,61,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,21,2.2667,0.4444,90,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,22,1.0,0.75,60,IMLE_Logistic_None
27.13959516077541,0.8785929148606203,0.00011373901985660933,0.0016158450337500668,2,23,0.3,0.9434,53,IMLE_Logistic_None
